Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score
6,2025-01-14,Average,23,Female,Information Technology,2,6.9,2.8,6.7,6.2,5.4,5.9,79.6,74.4,29.3,30.9,Medium,8.131578947368421,2.6700000000000004
6,2025-01-15,Average,23,Female,Information Technology,2,6.4,4.4,4.7,4.6,6.7,5.6,86.3,91.6,42.3,56.7,Low,10.5,2.8600000000000003
6,2025-01-16,Average,23,Female,Information Technology,2,7.4,2.6,3.4,3.5,7.3,5.4,100.0,87.4,40.7,59.2,Low,16.444444444444446,3.5300000000000002
6,2025-01-17,Average,23,Female,Information Technology,2,8.0,6.0,9.1,6.2,7.0,6.6,100.0,92.1,46.9,59.5,Medium,8.5,3.32
6,2025-01-18,Average,23,Female,Information Technology,2,6.5,3.8,5.3,5.7,7.0,6.1,82.6,86.8,40.1,50.3,Low,10.479166666666666,2.7199999999999998
6,2025-01-19,Average,23,Female,Information Technology,2,5.8,2.1,5.9,4.9,7.5,6.6,94.9,98.0,40.0,32.5,Low,10.483870967741936,2.83
6,2025-01-20,Average,23,Female,Information Technology,2,7.1,3.8,4.6,4.6,7.1,7.9,94.6,78.6,46.2,55.2,Low,11.500000000000002,3.83
6,2025-01-21,Average,23,Female,Information Technology,2,6.6,2.2,6.5,4.9,5.5,4.4,81.7,54.8,27.9,34.6,Low,10.8125,2.49
6,2025-01-22,Average,23,Female,Information Technology,2,3.6,4.0,8.7,6.7,5.5,5.4,45.7,78.3,31.6,31.6,Medium,6.32,1.0500000000000007
6,2025-01-23,Average,23,Female,Information Technology,2,7.3,5.2,5.8,4.8,5.1,5.2,90.5,86.5,36.9,45.6,Low,7.354838709677419,3.0400000000000005
6,2025-01-24,Average,23,Female,Information Technology,2,5.7,5.5,5.6,5.0,5.3,3.6,77.0,77.2,34.7,49.4,Low,7.6,1.8600000000000003
6,2025-01-25,Average,23,Female,Information Technology,2,6.6,4.5,3.7,4.5,6.8,4.7,83.9,95.2,41.3,50.9,Low,9.254545454545454,2.7
6,2025-01-26,Average,23,Female,Information Technology,2,6.5,2.4,7.7,4.3,5.2,6.2,77.0,64.4,31.8,38.6,Low,11.352941176470589,3.17
6,2025-01-27,Average,23,Female,Information Technology,2,6.9,4.7,6.3,4.6,5.2,6.1,71.3,79.6,37.7,38.8,Low,6.807017543859648,3.21
6,2025-01-28,Average,23,Female,Information Technology,2,7.4,1.6,4.5,5.6,8.1,6.0,100.0,100.0,37.9,34.7,Low,13.346153846153847,3.08
6,2025-01-29,Average,23,Female,Information Technology,2,5.9,3.2,5.3,4.0,6.1,7.6,79.8,74.3,41.2,41.7,Low,9.928571428571429,3.4400000000000004
6,2025-01-30,Average,23,Female,Information Technology,2,4.9,4.9,5.9,4.8,9.2,6.3,83.6,100.0,54.4,52.8,Low,8.94915254237288,2.41
7,2025-01-01,Distracted,19,Male,Mechanical,1,6.1,1.1,11.8,5.3,4.9,7.1,81.2,54.7,26.2,18.8,Low,8.952380952380953,2.9800000000000004
7,2025-01-02,Distracted,19,Male,Mechanical,1,6.0,3.0,8.3,5.4,4.0,5.7,73.2,59.5,25.7,26.7,Low,6.675,2.49
7,2025-01-03,Distracted,19,Male,Mechanical,1,8.1,1.4,10.0,7.4,2.9,6.5,82.5,34.5,14.1,7.4,Medium,3.0833333333333335,2.97
7,2025-01-04,Distracted,19,Male,Mechanical,1,7.0,3.7,15.2,6.6,3.3,6.2,75.0,48.7,23.6,24.2,Medium,5.148936170212766,2.6800000000000006
7,2025-01-05,Distracted,19,Male,Mechanical,1,6.2,3.8,8.0,7.1,4.3,5.9,66.0,75.2,26.2,16.7,Medium,3.4791666666666665,2.12
7,2025-01-06,Distracted,19,Male,Mechanical,1,6.0,1.5,9.0,6.8,3.5,5.8,61.9,33.7,16.5,11.3,Medium,4.5200000000000005,2.1000000000000005
7,2025-01-07,Distracted,19,Male,Mechanical,1,7.6,2.2,12.4,7.5,4.0,5.6,81.0,41.8,18.6,21.6,Medium,6.75,2.4699999999999998
7,2025-01-08,Distracted,19,Male,Mechanical,1,6.3,1.3,12.4,5.5,3.2,6.3,71.1,33.9,18.3,14.2,Low,6.173913043478261,2.7600000000000002
7,2025-01-09,Distracted,19,Male,Mechanical,1,6.9,1.2,10.3,7.9,2.0,5.3,63.7,29.3,6.2,6.3,Medium,2.8636363636363633,1.9799999999999995
7,2025-01-10,Distracted,19,Male,Mechanical,1,6.5,3.1,12.2,6.4,2.8,6.7,65.2,33.5,21.0,30.0,Medium,7.317073170731708,2.6899999999999995
7,2025-01-11,Distracted,19,Male,Mechanical,1,7.1,2.4,5.7,6.8,2.5,5.9,70.7,43.6,15.1,17.1,Medium,5.029411764705883,2.5699999999999994
7,2025-01-12,Distracted,19,Male,Mechanical,1,5.6,3.0,9.5,6.7,3.6,5.1,57.6,59.3,20.2,25.9,Medium,6.475,1.7599999999999998
7,2025-01-13,Distracted,19,Male,Mechanical,1,6.4,4.3,9.6,5.7,3.0,5.7,59.2,41.0,25.0,33.4,Low,6.30188679245283,2.5600000000000005
7,2025-01-14,Distracted,19,Male,Mechanical,1,4.9,3.5,13.4,5.9,2.8,6.1,47.0,47.9,22.0,26.6,Low,5.911111111111111,2.02
7,2025-01-15,Distracted,19,Male,Mechanical,1,7.0,3.0,10.4,7.0,1.0,6.7,51.6,30.1,12.4,8.7,Medium,2.175,2.7100000000000004
7,2025-01-16,Distracted,19,Male,Mechanical,1,7.4,2.4,11.9,7.6,4.3,7.6,80.5,38.9,24.4,24.7,Medium,7.264705882352941,2.9600000000000004
7,2025-01-17,Distracted,19,Male,Mechanical,1,5.8,1.7,14.3,5.8,3.1,6.6,70.0,33.3,18.9,15.0,Low,5.555555555555555,2.5599999999999996
7,2025-01-18,Distracted,19,Male,Mechanical,1,6.2,1.8,7.4,5.4,3.0,5.6,59.0,37.6,17.5,13.4,Low,4.7857142857142865,2.54
7,2025-01-19,Distracted,19,Male,Mechanical,1,4.5,4.6,10.2,4.5,2.7,5.2,56.0,24.5,22.0,24.0,Low,4.285714285714286,2.0100000000000007
7,2025-01-20,Distracted,19,Male,Mechanical,1,6.1,2.3,11.3,6.2,2.2,5.7,65.3,34.4,14.9,10.3,Medium,3.1212121212121215,2.2900000000000005
7,2025-01-21,Distracted,19,Male,Mechanical,1,7.9,2.4,8.6,4.5,1.2,4.4,78.6,8.4,12.0,20.7,Low,6.088235294117647,3.130000000000001
7,2025-01-22,Distracted,19,Male,Mechanical,1,6.9,2.0,10.3,7.6,3.9,5.7,62.5,41.9,17.9,12.2,Medium,4.066666666666666,2.190000000000001
7,2025-01-23,Distracted,19,Male,Mechanical,1,5.8,1.5,9.7,6.1,2.8,5.3,61.8,24.4,14.2,12.9,Medium,5.16,2.08
7,2025-01-24,Distracted,19,Male,Mechanical,1,7.4,2.4,10.0,6.7,3.2,7.0,73.8,48.0,20.6,21.1,Medium,6.205882352941177,3.0500000000000007
7,2025-01-25,Distracted,19,Male,Mechanical,1,4.9,2.6,9.9,5.8,2.9,4.1,51.8,43.4,16.0,14.1,Low,3.9166666666666665,1.45
7,2025-01-26,Distracted,19,Male,Mechanical,1,5.0,3.8,8.3,7.0,3.4,5.4,47.0,62.3,21.8,30.5,Medium,6.354166666666667,1.52
7,2025-01-27,Distracted,19,Male,Mechanical,1,7.0,1.8,12.8,5.7,3.3,6.3,79.0,50.0,19.7,18.4,Low,6.571428571428571,2.9800000000000004
7,2025-01-28,Distracted,19,Male,Mechanical,1,4.3,3.8,6.7,7.0,4.1,4.9,43.6,58.1,23.7,20.9,Medium,4.354166666666667,1.0899999999999999
7,2025-01-29,Distracted,19,Male,Mechanical,1,5.7,3.3,12.6,7.4,2.4,5.8,50.3,50.4,16.4,6.9,Medium,1.6046511627906979,1.8000000000000003
7,2025-01-30,Distracted,19,Male,Mechanical,1,7.6,1.3,8.8,6.0,3.3,5.2,78.2,39.0,15.4,18.9,Low,8.217391304347826,2.8
8,2025-01-01,Distracted,23,Female,Computer Science,4,6.5,2.5,9.1,5.9,2.9,5.6,76.2,47.3,18.6,18.3,Low,5.228571428571429,2.5100000000000002
8,2025-01-02,Distracted,23,Female,Computer Science,4,5.7,3.2,9.3,7.2,3.4,5.9,51.7,38.4,20.5,21.6,Medium,5.142857142857143,1.8900000000000006
8,2025-01-03,Distracted,23,Female,Computer Science,4,4.8,2.6,13.5,8.2,3.6,6.5,47.1,41.7,19.0,3.7,High,1.027777777777778,1.4100000000000006
8,2025-01-04,Distracted,23,Female,Computer Science,4,5.4,2.3,9.1,4.0,3.7,4.9,74.9,39.9,23.8,26.5,Low,8.030303030303031,2.4299999999999997
8,2025-01-05,Distracted,23,Female,Computer Science,4,3.5,4.6,12.2,8.0,1.8,6.5,40.0,55.2,10.8,0.0,Medium,0.0,0.9500000000000002
8,2025-01-06,Distracted,23,Female,Computer Science,4,4.5,2.8,10.9,7.1,3.1,6.3,47.6,41.3,19.1,11.9,Medium,3.1315789473684212,1.56
8,2025-01-07,Distracted,23,Female,Computer Science,4,6.6,4.6,10.8,6.0,4.1,5.9,81.2,42.9,22.9,13.6,Low,2.428571428571429,2.6100000000000003
8,2025-01-08,Distracted,23,Female,Computer Science,4,5.3,1.9,12.7,3.9,6.1,7.1,76.1,73.8,36.6,34.3,Low,11.827586206896552,3.08
8,2025-01-09,Distracted,23,Female,Computer Science,4,6.5,3.1,11.1,6.1,2.8,5.8,72.7,49.7,20.2,20.7,Medium,5.048780487804878,2.51
8,2025-01-10,Distracted,23,Female,Computer Science,4,3.1,3.2,10.4,6.0,2.6,7.1,40.0,46.0,22.2,19.1,Low,4.5476190476190474,1.5700000000000003
8,2025-01-11,Distracted,23,Female,Computer Science,4,5.0,1.1,8.7,6.9,4.0,6.5,58.9,38.7,18.5,14.5,Medium,6.904761904761904,1.8800000000000003
8,2025-01-12,Distracted,23,Female,Computer Science,4,6.4,3.3,11.5,7.2,3.7,5.8,68.4,44.8,23.1,28.0,Medium,6.511627906976744,2.1400000000000006
8,2025-01-13,Distracted,23,Female,Computer Science,4,5.8,1.8,8.6,5.9,2.2,5.7,58.8,30.9,13.8,2.2,Low,0.7857142857142858,2.2599999999999993
8,2025-01-14,Distracted,23,Female,Computer Science,4,5.2,3.2,11.9,4.4,2.2,5.2,58.4,36.2,20.1,17.2,Low,4.095238095238095,2.3200000000000003
8,2025-01-15,Distracted,23,Female,Computer Science,4,5.7,0.5,11.3,4.8,3.1,6.3,56.6,2.9,16.8,18.7,Low,12.466666666666667,2.73
8,2025-01-16,Distracted,23,Female,Computer Science,4,6.2,4.3,12.5,6.2,2.5,6.8,64.3,51.6,24.1,20.4,Medium,3.849056603773585,2.6600000000000006
8,2025-01-17,Distracted,23,Female,Computer Science,4,7.1,5.3,10.8,5.5,3.0,4.2,72.4,50.8,25.2,32.4,Low,5.142857142857142,2.4499999999999997
8,2025-01-18,Distracted,23,Female,Computer Science,4,6.2,1.7,12.2,6.0,3.0,5.7,68.6,29.6,16.3,15.4,Medium,5.703703703703703,2.3900000000000006
8,2025-01-19,Distracted,23,Female,Computer Science,4,5.3,2.2,7.3,5.2,2.5,6.9,56.6,44.7,20.1,17.5,Low,5.46875,2.6299999999999994
8,2025-01-20,Distracted,23,Female,Computer Science,4,5.9,2.9,9.8,6.3,2.4,3.6,65.3,47.9,12.9,16.4,Medium,4.205128205128205,1.5500000000000005
8,2025-01-21,Distracted,23,Female,Computer Science,4,7.0,3.7,10.2,6.2,2.4,5.7,75.2,41.1,19.7,26.6,Medium,5.659574468085107,2.65
8,2025-01-22,Distracted,23,Female,Computer Science,4,5.5,2.5,11.2,4.6,1.0,5.4,48.8,21.0,13.3,7.8,Low,2.2285714285714286,2.4400000000000004
8,2025-01-23,Distracted,23,Female,Computer Science,4,5.5,4.0,10.7,6.3,3.6,5.8,60.6,62.7,23.5,31.6,Medium,6.32,2.0500000000000007
8,2025-01-24,Distracted,23,Female,Computer Science,4,4.9,0.9,11.6,6.4,2.1,5.1,41.1,42.1,8.7,9.5,Medium,5.0,1.5700000000000003
8,2025-01-25,Distracted,23,Female,Computer Science,4,5.1,3.1,9.3,6.6,2.5,5.8,45.1,47.7,17.7,16.1,Medium,3.9268292682926838,1.8000000000000005
8,2025-01-26,Distracted,23,Female,Computer Science,4,5.5,2.3,8.0,3.4,2.8,8.4,61.9,36.8,28.0,27.2,Low,8.242424242424242,3.7000000000000006
8,2025-01-27,Distracted,23,Female,Computer Science,4,6.0,3.0,7.6,7.1,3.7,6.7,64.7,59.1,23.2,23.0,Medium,5.75,2.2800000000000002
8,2025-01-28,Distracted,23,Female,Computer Science,4,6.6,2.1,8.9,6.1,4.5,4.8,77.3,56.7,22.0,16.5,Medium,5.32258064516129,2.25
8,2025-01-29,Distracted,23,Female,Computer Science,4,6.2,2.7,9.6,7.5,1.4,5.2,45.5,26.0,9.2,8.7,Medium,2.351351351351351,1.790000000000001
8,2025-01-30,Distracted,23,Female,Computer Science,4,7.7,2.5,10.5,4.7,2.4,5.6,85.5,42.0,18.9,21.7,Low,6.2,3.3499999999999996
9,2025-01-01,Inconsistent,19,Female,Computer Science,3,3.3,4.7,8.5,8.3,8.2,3.0,50.7,100.0,36.2,34.0,High,5.964912280701754,-0.27000000000000046
9,2025-01-02,Inconsistent,19,Female,Computer Science,3,6.4,7.0,6.8,5.4,5.3,3.3,72.1,89.7,38.0,63.3,Low,7.9125,1.9300000000000002
9,2025-01-03,Inconsistent,19,Female,Computer Science,3,9.5,4.0,6.4,5.3,4.6,7.7,100.0,52.3,35.5,30.8,Low,6.16,4.5200000000000005
9,2025-01-04,Inconsistent,19,Female,Computer Science,3,5.0,2.7,8.8,2.8,5.9,9.0,74.6,66.2,44.3,32.0,Low,8.648648648648647,3.8599999999999994
9,2025-01-05,Inconsistent,19,Female,Computer Science,3,6.4,4.1,5.1,7.0,8.6,4.6,86.1,96.8,41.9,50.1,Medium,9.823529411764707,1.8400000000000003
9,2025-01-06,Inconsistent,19,Female,Computer Science,3,6.4,8.5,8.1,5.4,5.0,2.5,83.1,87.7,39.6,62.0,Low,6.526315789473684,1.6900000000000004
9,2025-01-07,Inconsistent,19,Female,Computer Science,3,4.6,4.8,5.7,5.9,9.2,4.5,76.6,100.0,48.5,50.5,Low,8.706896551724139,1.4199999999999995
9,2025-01-08,Inconsistent,19,Female,Computer Science,3,5.1,4.6,11.0,8.8,3.8,1.3,49.3,56.2,6.2,14.3,Medium,2.553571428571429,-0.20999999999999996
9,2025-01-09,Inconsistent,19,Female,Computer Science,3,2.0,6.7,3.4,7.5,5.0,3.1,40.0,84.7,31.4,33.1,Medium,4.298701298701299,-0.52
9,2025-01-10,Inconsistent,19,Female,Computer Science,3,6.7,4.6,2.3,9.2,5.2,3.2,73.3,100.0,38.6,49.5,Medium,8.839285714285715,0.8800000000000003
9,2025-01-11,Inconsistent,19,Female,Computer Science,3,5.2,8.5,2.6,6.0,2.5,5.7,50.9,41.6,35.1,49.6,Low,5.221052631578948,1.9900000000000002
9,2025-01-12,Inconsistent,19,Female,Computer Science,3,5.9,5.3,8.2,8.5,2.9,6.4,47.4,58.3,23.1,30.3,Medium,4.80952380952381,1.7300000000000004
9,2025-01-13,Inconsistent,19,Female,Computer Science,3,4.5,3.8,8.0,5.0,3.6,5.1,47.7,62.1,25.9,21.8,Low,4.541666666666667,1.83
9,2025-01-14,Inconsistent,19,Female,Computer Science,3,3.2,6.0,8.4,2.5,3.6,7.4,42.8,71.1,42.3,38.4,Low,5.485714285714286,2.7500000000000004
9,2025-01-15,Inconsistent,19,Female,Computer Science,3,7.1,3.2,5.2,8.8,8.5,7.0,91.3,92.7,39.9,38.2,Medium,9.095238095238095,2.2999999999999994
9,2025-01-16,Inconsistent,19,Female,Computer Science,3,6.5,5.3,11.2,7.3,2.0,7.1,58.9,48.7,23.3,20.4,Medium,3.238095238095238,2.5400000000000005
9,2025-01-17,Inconsistent,19,Female,Computer Science,3,9.5,13.3,8.8,5.6,6.1,6.8,100.0,100.0,66.5,91.4,Low,6.391608391608392,4.16
9,2025-01-18,Inconsistent,19,Female,Computer Science,3,6.5,6.0,8.3,7.7,3.8,3.9,70.6,75.4,25.5,29.5,Medium,4.214285714285714,1.46
9,2025-01-19,Inconsistent,19,Female,Computer Science,3,6.4,9.0,7.0,7.3,2.8,4.2,67.8,70.3,32.1,50.7,Medium,5.07,1.6300000000000003
9,2025-01-20,Inconsistent,19,Female,Computer Science,3,5.4,0.0,5.9,7.8,6.2,6.0,68.8,54.9,21.0,12.2,Medium,12.2,1.62
9,2025-01-21,Inconsistent,19,Female,Computer Science,3,6.9,5.3,8.5,4.9,1.0,7.2,59.8,43.2,24.3,26.9,Low,4.26984126984127,3.45
9,2025-01-22,Inconsistent,19,Female,Computer Science,3,4.7,7.2,8.9,7.4,2.3,7.4,41.9,60.0,30.7,33.6,Medium,4.097560975609756,1.8800000000000003
9,2025-01-23,Inconsistent,19,Female,Computer Science,3,2.0,5.2,3.9,3.3,2.0,7.2,40.0,40.3,31.4,24.9,Low,4.016129032258064,1.9700000000000002
9,2025-01-24,Inconsistent,19,Female,Computer Science,3,2.1,0.7,10.7,5.7,3.9,5.3,40.0,56.8,16.8,8.5,Low,5.0,0.7199999999999998
9,2025-01-25,Inconsistent,19,Female,Computer Science,3,6.0,0.0,5.8,6.5,3.1,3.1,49.9,31.2,5.5,4.1,Medium,4.1,1.3800000000000001
9,2025-01-26,Inconsistent,19,Female,Computer Science,3,4.0,3.3,4.2,7.8,7.1,1.3,52.1,80.7,25.3,24.8,Medium,5.767441860465117,-0.34999999999999964
9,2025-01-27,Inconsistent,19,Female,Computer Science,3,5.3,0.0,4.2,4.0,5.4,5.1,73.3,48.7,24.0,16.7,Low,16.7,2.45
9,2025-01-28,Inconsistent,19,Female,Computer Science,3,5.0,9.0,11.0,3.4,6.7,6.6,80.2,100.0,60.1,65.7,Low,6.57,2.9599999999999995
9,2025-01-29,Inconsistent,19,Female,Computer Science,3,3.3,1.2,10.1,6.5,6.1,5.7,43.3,77.7,26.4,19.5,Medium,8.863636363636363,1.0800000000000003
9,2025-01-30,Inconsistent,19,Female,Computer Science,3,6.0,3.3,6.9,2.9,6.0,6.1,100.0,73.5,40.5,47.2,Low,10.976744186046513,3.3600000000000003
10,2025-01-01,Inconsistent,23,Male,Computer Science,1,6.6,0.9,6.9,5.7,5.5,4.3,86.4,54.8,21.8,22.2,Low,11.68421052631579,2.2199999999999998
10,2025-01-02,Inconsistent,23,Male,Computer Science,1,2.3,9.2,11.1,3.4,6.4,4.0,49.4,100.0,54.4,67.4,Low,6.607843137254903,1.1
10,2025-01-03,Inconsistent,23,Male,Computer Science,1,3.9,1.9,4.3,4.3,4.9,3.6,62.4,52.5,23.7,27.4,Low,9.448275862068966,1.3500000000000003
10,2025-01-04,Inconsistent,23,Male,Computer Science,1,6.0,5.5,8.4,6.2,6.5,6.0,84.3,100.0,42.1,40.8,Medium,6.276923076923077,2.3400000000000003
10,2025-01-05,Inconsistent,23,Male,Computer Science,1,4.0,4.1,9.0,5.6,7.1,9.7,57.4,95.1,49.2,36.4,Low,7.137254901960785,2.83
10,2025-01-06,Inconsistent,23,Male,Computer Science,1,6.9,3.3,11.4,3.3,6.4,3.8,100.0,72.7,36.4,54.6,Low,12.697674418604652,2.9100000000000006
10,2025-01-07,Inconsistent,23,Male,Computer Science,1,4.4,6.6,5.8,5.9,5.1,1.2,54.0,78.5,30.4,44.1,Low,5.802631578947369,0.3500000000000001
10,2025-01-08,Inconsistent,23,Male,Computer Science,1,8.4,0.2,9.4,5.4,4.4,6.6,98.0,55.2,20.7,21.1,Low,17.583333333333336,3.7199999999999998
10,2025-01-09,Inconsistent,23,Male,Computer Science,1,4.8,4.6,3.7,4.3,10.0,7.5,83.1,100.0,52.8,40.7,Low,7.267857142857144,2.88
10,2025-01-10,Inconsistent,23,Male,Computer Science,1,6.6,5.6,6.2,5.7,5.7,5.2,81.6,76.3,38.4,35.7,Low,5.40909090909091,2.49
10,2025-01-11,Inconsistent,23,Male,Computer Science,1,5.9,13.0,8.1,5.4,6.8,6.0,85.0,100.0,67.4,89.8,Low,6.414285714285714,2.54
10,2025-01-12,Inconsistent,23,Male,Computer Science,1,3.2,5.4,4.2,7.1,3.2,4.2,40.0,67.9,23.0,23.4,Medium,3.6562499999999996,0.41000000000000014
10,2025-01-13,Inconsistent,23,Male,Computer Science,1,3.0,4.2,4.9,3.5,4.6,4.4,48.1,52.7,32.6,46.8,Low,9.0,1.4700000000000004
10,2025-01-14,Inconsistent,23,Male,Computer Science,1,4.4,7.1,13.3,2.8,1.2,8.7,40.0,53.1,38.0,42.5,Low,5.246913580246914,3.5300000000000002
10,2025-01-15,Inconsistent,23,Male,Computer Science,1,2.0,4.0,8.0,7.8,3.0,5.2,40.0,40.8,18.6,7.8,Medium,1.56,0.020000000000000462
10,2025-01-16,Inconsistent,23,Male,Computer Science,1,6.0,1.0,9.0,7.7,4.5,5.1,52.6,49.9,15.9,2.2,Medium,1.1,1.62
10,2025-01-17,Inconsistent,23,Male,Computer Science,1,10.0,0.7,11.4,8.0,5.6,8.5,100.0,58.4,25.3,23.4,Medium,13.76470588235294,4.15
10,2025-01-18,Inconsistent,23,Male,Computer Science,1,7.9,7.3,5.1,3.4,4.6,3.4,100.0,77.8,40.3,60.3,Low,7.265060240963854,3.1599999999999997
10,2025-01-19,Inconsistent,23,Male,Computer Science,1,5.4,4.2,9.5,1.5,3.8,5.4,67.6,40.0,35.5,48.3,Low,9.288461538461538,3.33
10,2025-01-20,Inconsistent,23,Male,Computer Science,1,6.7,2.1,3.4,4.8,4.6,3.8,85.5,69.5,22.9,17.2,Low,5.548387096774193,2.3800000000000003
10,2025-01-21,Inconsistent,23,Male,Computer Science,1,6.8,0.6,6.4,6.0,6.2,6.3,87.5,69.5,27.3,19.7,Low,12.312499999999998,2.8100000000000005
10,2025-01-22,Inconsistent,23,Male,Computer Science,1,8.4,6.1,9.4,6.2,7.8,5.8,100.0,100.0,48.9,55.9,Medium,7.873239436619719,3.2400000000000007
10,2025-01-23,Inconsistent,23,Male,Computer Science,1,4.6,2.6,7.9,6.9,5.4,5.6,64.6,68.7,26.7,31.3,Medium,8.694444444444445,1.4499999999999997
10,2025-01-24,Inconsistent,23,Male,Computer Science,1,7.4,0.9,8.2,9.6,4.6,3.3,72.0,42.3,8.3,5.4,Medium,2.842105263157895,1.0700000000000003
10,2025-01-25,Inconsistent,23,Male,Computer Science,1,4.8,0.0,7.0,7.8,3.2,8.0,53.1,25.3,13.2,1.4,Medium,1.4,1.9800000000000004
10,2025-01-26,Inconsistent,23,Male,Computer Science,1,7.2,0.7,9.7,6.3,6.1,5.8,92.9,55.2,19.2,19.0,Medium,11.176470588235295,2.7300000000000004
10,2025-01-27,Inconsistent,23,Male,Computer Science,1,6.4,0.0,9.5,3.5,6.1,6.3,90.6,63.7,29.9,23.2,Low,23.2,3.4000000000000004
10,2025-01-28,Inconsistent,23,Male,Computer Science,1,4.4,1.0,1.1,6.7,1.9,5.2,43.6,20.6,7.4,0.0,Medium,0.0,1.3100000000000005
10,2025-01-29,Inconsistent,23,Male,Computer Science,1,4.8,6.2,8.0,6.6,5.9,1.9,67.9,80.2,32.9,48.3,Medium,6.708333333333333,0.51
10,2025-01-30,Inconsistent,23,Male,Computer Science,1,6.0,3.9,6.6,6.7,7.9,7.2,79.2,100.0,44.1,34.3,Medium,6.999999999999999,2.5500000000000007
11,2025-01-01,Burnout,22,Male,Information Technology,1,4.9,9.6,9.0,10.0,5.2,5.0,55.2,97.2,40.0,49.7,High,4.688679245283019,0.45999999999999996
11,2025-01-02,Burnout,22,Male,Information Technology,1,6.1,6.8,8.5,9.5,3.6,4.4,62.8,78.7,24.5,21.4,Medium,2.7435897435897436,0.9099999999999997
11,2025-01-03,Burnout,22,Male,Information Technology,1,3.9,8.2,9.0,8.5,3.9,5.5,41.8,90.5,34.3,48.8,High,5.304347826086957,0.6600000000000001
11,2025-01-04,Burnout,22,Male,Information Technology,1,5.8,6.9,6.5,10.0,6.7,4.6,81.8,96.0,36.5,38.5,Medium,4.8734177215189876,0.6999999999999997
11,2025-01-05,Burnout,22,Male,Information Technology,1,4.2,8.5,8.6,9.9,5.4,4.5,51.8,71.4,36.4,43.2,High,4.5473684210526315,0.06000000000000005
11,2025-01-06,Burnout,22,Male,Information Technology,1,4.2,8.4,5.8,9.4,4.8,5.8,44.9,88.3,37.0,49.1,High,5.223404255319149,0.6000000000000001
11,2025-01-07,Burnout,22,Male,Information Technology,1,4.4,7.3,7.2,8.2,3.9,5.8,43.1,84.3,30.2,39.4,High,4.746987951807228,1.0400000000000005
11,2025-01-08,Burnout,22,Male,Information Technology,1,3.9,8.4,7.8,9.0,5.5,3.5,47.0,89.0,36.0,43.6,High,4.638297872340425,-0.08999999999999941
11,2025-01-09,Burnout,22,Male,Information Technology,1,4.3,5.7,6.5,8.7,4.7,3.8,51.9,84.6,26.1,29.6,High,4.417910447761194,0.25
11,2025-01-10,Burnout,22,Male,Information Technology,1,3.9,6.2,6.0,8.5,4.6,3.2,42.4,79.3,26.6,25.2,High,3.5,-0.029999999999999805
11,2025-01-11,Burnout,22,Male,Information Technology,1,5.1,7.2,6.6,8.1,5.0,3.2,50.7,81.9,31.5,44.5,Medium,5.426829268292684,0.5700000000000003
11,2025-01-12,Burnout,22,Male,Information Technology,1,6.0,8.3,9.7,9.3,4.0,3.9,48.9,73.0,29.9,30.0,High,3.225806451612903,0.7800000000000002
11,2025-01-13,Burnout,22,Male,Information Technology,1,5.4,7.2,6.9,8.4,6.7,3.7,75.2,100.0,39.1,57.7,Medium,7.03658536585366,0.7500000000000004
11,2025-01-14,Burnout,22,Male,Information Technology,1,4.9,8.6,5.1,8.7,5.8,4.0,60.2,100.0,39.6,42.9,High,4.46875,0.5500000000000003
11,2025-01-15,Burnout,22,Male,Information Technology,1,5.7,7.9,8.0,8.6,3.3,3.1,55.3,70.1,25.8,46.1,Medium,5.179775280898876,0.6300000000000003
11,2025-01-16,Burnout,22,Male,Information Technology,1,4.2,10.9,8.6,10.0,4.8,4.3,53.6,91.0,40.5,44.5,High,3.7394957983193278,-0.03000000000000025
11,2025-01-17,Burnout,22,Male,Information Technology,1,4.7,6.4,6.4,8.2,4.4,3.5,57.0,64.6,27.2,31.5,High,4.256756756756756,0.47000000000000064
11,2025-01-18,Burnout,22,Male,Information Technology,1,4.7,9.8,6.5,8.3,4.8,5.2,51.8,100.0,42.4,53.8,High,4.981481481481481,0.9500000000000002
11,2025-01-19,Burnout,22,Male,Information Technology,1,3.4,9.0,7.4,8.7,4.2,3.1,43.5,80.4,32.6,45.1,High,4.51,-0.31999999999999984
11,2025-01-20,Burnout,22,Male,Information Technology,1,5.0,4.6,6.4,9.0,4.1,3.1,53.6,63.4,19.2,20.4,High,3.642857142857143,0.22999999999999998
11,2025-01-21,Burnout,22,Male,Information Technology,1,2.3,4.8,6.4,9.5,2.3,3.5,40.0,42.8,11.6,6.6,High,1.1379310344827587,-0.8800000000000001
11,2025-01-22,Burnout,22,Male,Information Technology,1,4.9,8.2,4.9,9.8,5.2,4.5,44.9,100.0,35.0,62.0,High,6.739130434782609,0.3700000000000001
11,2025-01-23,Burnout,22,Male,Information Technology,1,4.2,8.4,7.0,8.6,4.4,4.3,50.9,82.3,34.5,35.0,High,3.723404255319149,0.3900000000000001
11,2025-01-24,Burnout,22,Male,Information Technology,1,3.4,7.3,8.3,8.5,5.4,3.3,47.0,100.0,33.0,43.2,High,5.204819277108434,-0.19999999999999973
