Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk
7,2025-01-19,Distracted,19,Male,Mechanical,1,4.5,3.3,10.2,4.5,2.7,5.2,56.0,24.5,22.0,24.0,Low
7,2025-01-20,Distracted,19,Male,Mechanical,1,6.1,2.3,11.3,6.2,2.2,5.7,65.3,34.4,14.9,10.3,Medium
7,2025-01-21,Distracted,19,Male,Mechanical,1,7.9,2.4,8.6,4.5,1.2,4.4,78.6,8.4,12.0,20.7,Low
7,2025-01-22,Distracted,19,Male,Mechanical,1,6.9,2.0,10.3,7.6,3.9,5.7,62.5,41.9,17.9,12.2,Medium
7,2025-01-23,Distracted,19,Male,Mechanical,1,5.8,1.5,9.7,6.1,2.8,5.3,61.8,24.4,14.2,12.9,Medium
7,2025-01-24,Distracted,19,Male,Mechanical,1,7.4,2.4,10.0,6.7,3.2,7.0,73.8,48.0,20.6,21.1,Medium
7,2025-01-25,Distracted,19,Male,Mechanical,1,4.9,2.6,9.9,5.8,2.9,4.1,51.8,43.4,16.0,14.1,Low
7,2025-01-26,Distracted,19,Male,Mechanical,1,5.0,3.8,8.3,7.0,3.4,5.4,47.0,62.3,21.8,30.5,Medium
7,2025-01-27,Distracted,19,Male,Mechanical,1,7.0,1.8,12.8,5.7,3.3,6.3,79.0,50.0,19.7,18.4,Low
7,2025-01-28,Distracted,19,Male,Mechanical,1,4.3,3.8,6.7,7.0,4.1,4.9,43.6,58.1,23.7,20.9,Medium
7,2025-01-29,Distracted,19,Male,Mechanical,1,5.7,3.3,12.6,7.4,2.4,5.8,50.3,50.4,16.4,6.9,Medium
7,2025-01-30,Distracted,19,Male,Mechanical,1,7.6,1.3,8.8,6.0,3.3,5.2,78.2,39.0,15.4,18.9,Low
8,2025-01-01,Distracted,23,Female,Computer Science,4,6.5,2.5,9.1,5.9,2.9,5.6,76.2,47.3,18.6,18.3,Low
8,2025-01-02,Distracted,23,Female,Computer Science,4,5.7,3.2,9.3,7.2,3.4,5.9,51.7,38.4,20.5,21.6,Medium
8,2025-01-03,Distracted,23,Female,Computer Science,4,4.8,2.6,13.5,8.2,3.6,6.5,47.1,41.7,19.0,3.7,High
8,2025-01-04,Distracted,23,Female,Computer Science,4,5.4,2.3,9.1,4.0,3.7,4.9,74.9,39.9,23.8,26.5,Low
8,2025-01-05,Distracted,23,Female,Computer Science,4,3.5,2.2,12.2,8.0,1.8,6.5,40.0,55.2,10.8,0.0,Medium
8,2025-01-06,Distracted,23,Female,Computer Science,4,4.5,2.8,10.9,7.1,3.1,6.3,47.6,41.3,19.1,11.9,Medium
8,2025-01-07,Distracted,23,Female,Computer Science,4,6.6,2.1,10.8,6.0,4.1,5.9,81.2,42.9,22.9,13.6,Low
8,2025-01-08,Distracted,23,Female,Computer Science,4,5.3,1.9,12.7,3.9,6.1,7.1,76.1,73.8,36.6,34.3,Low
8,2025-01-09,Distracted,23,Female,Computer Science,4,6.5,3.1,11.1,6.1,2.8,5.8,72.7,49.7,20.2,20.7,Medium
8,2025-01-10,Distracted,23,Female,Computer Science,4,3.1,3.2,10.4,6.0,2.6,7.1,40.0,46.0,22.2,19.1,Low
8,2025-01-11,Distracted,23,Female,Computer Science,4,5.0,1.1,8.7,6.9,4.0,6.5,58.9,38.7,18.5,14.5,Medium
8,2025-01-12,Distracted,23,Female,Computer Science,4,6.4,3.3,11.5,7.2,3.7,6.4,68.4,44.8,23.1,28.0,Medium
8,2025-01-13,Distracted,23,Female,Computer Science,4,5.8,1.8,8.6,5.9,2.2,5.7,58.8,30.9,13.8,2.2,Low
8,2025-01-14,Distracted,23,Female,Computer Science,4,5.2,3.2,11.9,4.4,2.2,5.2,58.4,36.2,20.1,17.2,Low
8,2025-01-15,Distracted,23,Female,Computer Science,4,5.7,0.5,11.3,4.8,3.1,6.3,56.6,2.9,16.8,18.7,Low
8,2025-01-16,Distracted,23,Female,Computer Science,4,6.2,4.3,12.5,6.2,2.5,6.8,64.3,51.6,24.1,20.4,Medium
8,2025-01-17,Distracted,23,Female,Computer Science,4,7.1,5.3,10.8,5.5,3.0,4.2,72.4,50.8,25.2,32.4,Low
8,2025-01-18,Distracted,23,Female,Computer Science,4,6.2,1.7,12.2,6.0,3.0,5.7,68.6,29.6,16.3,15.4,Medium
8,2025-01-19,Distracted,23,Female,Computer Science,4,5.3,2.2,7.3,5.2,2.5,6.9,56.6,44.7,20.1,17.5,Low
8,2025-01-20,Distracted,23,Female,Computer Science,4,5.9,2.9,9.8,6.3,2.4,3.6,65.3,47.9,12.9,16.4,Medium
8,2025-01-21,Distracted,23,Female,Computer Science,4,7.0,3.7,10.2,6.2,2.4,5.7,75.2,41.1,19.7,26.6,Medium
8,2025-01-22,Distracted,23,Female,Computer Science,4,5.5,2.5,11.2,4.6,1.0,5.4,48.8,21.0,13.3,7.8,Low
8,2025-01-23,Distracted,23,Female,Computer Science,4,5.5,4.0,10.7,6.3,3.6,4.9,60.6,62.7,23.5,31.6,Medium
8,2025-01-24,Distracted,23,Female,Computer Science,4,4.9,0.9,11.6,6.4,2.1,5.1,41.1,42.1,8.7,9.5,Medium
8,2025-01-25,Distracted,23,Female,Computer Science,4,5.1,3.1,9.3,6.6,2.5,5.8,45.1,47.7,17.7,16.1,Medium
8,2025-01-26,Distracted,23,Female,Computer Science,4,5.5,2.3,8.0,3.4,2.8,8.4,61.9,36.8,28.0,27.2,Low
8,2025-01-27,Distracted,23,Female,Computer Science,4,6.0,3.0,7.6,7.1,3.7,6.7,64.7,59.1,23.2,23.0,Medium
8,2025-01-28,Distracted,23,Female,Computer Science,4,6.6,2.1,8.9,6.1,4.5,4.8,77.3,56.7,22.0,16.5,Medium
8,2025-01-29,Distracted,23,Female,Computer Science,4,6.2,2.7,9.6,7.5,1.4,5.2,45.5,26.0,9.2,8.7,Medium
8,2025-01-30,Distracted,23,Female,Computer Science,4,7.7,2.5,10.5,4.7,2.4,5.6,85.5,42.0,18.9,21.7,Low
9,2025-01-01,Inconsistent,19,Female,Computer Science,3,3.3,4.7,8.5,8.3,8.2,3.0,50.7,100.0,36.2,34.0,High
9,2025-01-02,Inconsistent,19,Female,Computer Science,3,6.4,7.0,6.8,5.4,5.3,3.3,72.1,89.7,38.0,63.3,Low
9,2025-01-03,Inconsistent,19,Female,Computer Science,3,9.5,4.0,6.4,5.3,4.6,7.7,100.0,52.3,35.5,30.8,Low
9,2025-01-04,Inconsistent,19,Female,Computer Science,3,5.0,2.7,8.8,2.8,5.9,9.0,74.6,66.2,44.3,32.0,Low
9,2025-01-05,Inconsistent,19,Female,Computer Science,3,6.4,4.1,5.1,7.0,8.6,4.6,86.1,96.8,41.9,50.1,Medium
9,2025-01-06,Inconsistent,19,Female,Computer Science,3,6.4,8.5,8.1,5.4,5.0,2.5,83.1,87.7,39.6,62.0,Low
9,2025-01-07,Inconsistent,19,Female,Computer Science,3,4.6,4.8,5.7,5.9,9.2,4.5,76.6,100.0,48.5,50.5,Low
9,2025-01-08,Inconsistent,19,Female,Computer Science,3,5.1,2.1,11.0,8.8,3.8,1.3,49.3,56.2,6.2,14.3,Medium
9,2025-01-09,Inconsistent,19,Female,Computer Science,3,2.0,6.7,3.4,7.5,5.0,3.1,40.0,84.7,31.4,33.1,Medium
9,2025-01-10,Inconsistent,19,Female,Computer Science,3,6.7,9.9,2.3,9.2,5.2,3.2,73.3,100.0,38.6,49.5,Medium
9,2025-01-11,Inconsistent,19,Female,Computer Science,3,5.2,8.5,2.6,6.0,2.5,5.7,50.9,41.6,35.1,49.6,Low
9,2025-01-12,Inconsistent,19,Female,Computer Science,3,5.9,5.3,8.2,8.5,2.9,6.4,47.4,58.3,23.1,30.3,Medium
9,2025-01-13,Inconsistent,19,Female,Computer Science,3,4.5,3.8,8.0,5.0,3.6,5.1,47.7,62.1,25.9,21.8,Low
9,2025-01-14,Inconsistent,19,Female,Computer Science,3,3.2,6.0,8.4,2.5,3.6,7.4,42.8,71.1,42.3,38.4,Low
9,2025-01-15,Inconsistent,19,Female,Computer Science,3,7.1,3.2,5.2,8.8,8.5,7.0,91.3,92.7,39.9,38.2,Medium
9,2025-01-16,Inconsistent,19,Female,Computer Science,3,6.5,5.3,11.2,7.3,2.0,7.1,58.9,48.7,23.3,20.4,Medium
9,2025-01-17,Inconsistent,19,Female,Computer Science,3,9.5,13.3,8.8,5.6,6.1,6.8,100.0,100.0,66.5,91.4,Low
9,2025-01-18,Inconsistent,19,Female,Computer Science,3,6.5,6.0,8.3,7.7,3.8,3.9,70.6,75.4,25.5,29.5,Medium
9,2025-01-19,Inconsistent,19,Female,Computer Science,3,6.4,9.0,7.0,7.3,2.8,4.2,67.8,70.3,32.1,50.7,Medium
9,2025-01-20,Inconsistent,19,Female,Computer Science,3,5.4,0.0,5.9,7.8,6.2,6.0,68.8,54.9,21.0,12.2,Medium
9,2025-01-21,Inconsistent,19,Female,Computer Science,3,6.9,5.3,8.5,4.9,1.0,7.2,59.8,43.2,24.3,26.9,Low
9,2025-01-22,Inconsistent,19,Female,Computer Science,3,4.7,7.2,8.9,7.4,2.3,7.4,41.9,60.0,30.7,33.6,Medium
9,2025-01-23,Inconsistent,19,Female,Computer Science,3,2.0,5.2,3.9,3.3,2.0,7.2,40.0,40.3,31.4,24.9,Low
9,2025-01-24,Inconsistent,19,Female,Computer Science,3,2.1,0.7,10.7,5.7,3.9,5.3,40.0,56.8,16.8,8.5,Low
9,2025-01-25,Inconsistent,19,Female,Computer Science,3,4.8,0.0,5.8,6.5,3.1,3.1,49.9,31.2,5.5,4.1,Medium
9,2025-01-26,Inconsistent,19,Female,Computer Science,3,4.0,3.3,4.2,7.8,7.1,1.3,52.1,80.7,25.3,24.8,Medium
9,2025-01-27,Inconsistent,19,Female,Computer Science,3,5.3,0.0,4.2,4.0,5.4,5.1,73.3,48.7,24.0,16.7,Low
9,2025-01-28,Inconsistent,19,Female,Computer Science,3,5.0,9.0,11.0,3.4,6.7,6.6,80.2,100.0,60.1,65.7,Low
9,2025-01-29,Inconsistent,19,Female,Computer Science,3,3.3,1.2,10.1,6.5,6.1,5.7,43.3,77.7,26.4,19.5,Medium
9,2025-01-30,Inconsistent,19,Female,Computer Science,3,7.8,3.3,6.9,2.9,6.0,6.1,100.0,73.5,40.5,47.2,Low
10,2025-01-01,Inconsistent,23,Male,Computer Science,1,6.6,0.9,6.9,5.7,5.5,4.3,86.4,54.8,21.8,22.2,Low
10,2025-01-02,Inconsistent,23,Male,Computer Science,1,2.3,9.2,11.1,3.4,6.4,4.0,49.4,100.0,54.4,67.4,Low
10,2025-01-03,Inconsistent,23,Male,Computer Science,1,3.9,1.9,4.3,4.3,4.9,3.6,62.4,52.5,23.7,27.4,Low
10,2025-01-04,Inconsistent,23,Male,Computer Science,1,6.0,5.5,8.4,6.2,6.5,6.0,84.3,100.0,42.1,40.8,Medium
10,2025-01-05,Inconsistent,23,Male,Computer Science,1,4.0,4.1,9.0,5.6,7.1,9.7,57.4,95.1,49.2,36.4,Low
10,2025-01-06,Inconsistent,23,Male,Computer Science,1,6.9,3.3,11.4,3.3,6.4,3.8,100.0,72.7,36.4,54.6,Low
10,2025-01-07,Inconsistent,23,Male,Computer Science,1,4.4,6.6,5.8,5.9,5.1,1.2,54.0,78.5,30.4,44.1,Low
10,2025-01-08,Inconsistent,23,Male,Computer Science,1,8.4,0.2,9.4,5.4,4.4,6.6,98.0,55.2,20.7,21.1,Low
10,2025-01-09,Inconsistent,23,Male,Computer Science,1,4.8,2.2,3.7,4.3,10.0,7.5,83.1,100.0,52.8,40.7,Low
10,2025-01-10,Inconsistent,23,Male,Computer Science,1,6.6,5.6,6.2,5.7,5.7,5.2,81.6,76.3,38.4,35.7,Low
10,2025-01-11,Inconsistent,23,Male,Computer Science,1,5.9,13.0,8.1,5.4,6.8,6.0,85.0,100.0,67.4,89.8,Low
10,2025-01-12,Inconsistent,23,Male,Computer Science,1,3.2,5.4,4.2,7.1,3.2,4.2,40.0,67.9,23.0,23.4,Medium
10,2025-01-13,Inconsistent,23,Male,Computer Science,1,3.0,4.2,4.9,3.5,4.6,4.4,48.1,52.7,32.6,46.8,Low
10,2025-01-14,Inconsistent,23,Male,Computer Science,1,4.4,7.1,13.3,2.8,1.2,8.7,40.0,53.1,38.0,42.5,Low
10,2025-01-15,Inconsistent,23,Male,Computer Science,1,2.0,4.0,8.0,7.8,3.0,5.2,40.0,40.8,18.6,7.8,Medium
10,2025-01-16,Inconsistent,23,Male,Computer Science,1,4.7,1.0,9.0,7.7,4.5,5.1,52.6,49.9,15.9,2.2,Medium
10,2025-01-17,Inconsistent,23,Male,Computer Science,1,10.0,0.7,11.4,8.0,5.6,8.5,100.0,58.4,25.3,23.4,Medium
10,2025-01-18,Inconsistent,23,Male,Computer Science,1,7.9,7.3,5.1,3.4,4.6,3.4,100.0,77.8,40.3,60.3,Low
10,2025-01-19,Inconsistent,23,Male,Computer Science,1,5.4,4.2,9.5,1.5,3.8,5.4,67.6,40.0,35.5,48.3,Low
10,2025-01-20,Inconsistent,23,Male,Computer Science,1,6.7,2.1,3.4,4.8,4.6,3.8,85.5,69.5,22.9,17.2,Low
10,2025-01-21,Inconsistent,23,Male,Computer Science,1,6.8,0.6,6.4,6.0,6.2,6.3,87.5,69.5,27.3,19.7,Low
10,2025-01-22,Inconsistent,23,Male,Computer Science,1,8.4,6.1,9.4,6.2,7.8,5.8,100.0,100.0,48.9,55.9,Medium
10,2025-01-23,Inconsistent,23,Male,Computer Science,1,4.6,2.6,7.9,6.9,5.4,5.6,64.6,68.7,26.7,31.3,Medium
10,2025-01-24,Inconsistent,23,Male,Computer Science,1,7.4,0.9,8.2,9.6,4.6,3.3,72.0,42.3,8.3,5.4,Medium
10,2025-01-25,Inconsistent,23,Male,Computer Science,1,4.8,0.0,7.0,7.8,3.2,8.0,53.1,25.3,13.2,1.4,Medium
10,2025-01-26,Inconsistent,23,Male,Computer Science,1,7.2,0.7,9.7,6.3,6.1,2.6,92.9,55.2,19.2,19.0,Medium
10,2025-01-27,Inconsistent,23,Male,Computer Science,1,6.4,0.0,9.5,3.5,6.1,6.3,90.6,63.7,29.9,23.2,Low
10,2025-01-28,Inconsistent,23,Male,Computer Science,1,4.4,1.0,1.1,6.7,1.9,5.2,43.6,20.6,7.4,0.0,Medium
10,2025-01-29,Inconsistent,23,Male,Computer Science,1,4.8,6.2,8.0,6.6,5.9,1.9,67.9,80.2,32.9,48.3,Medium
10,2025-01-30,Inconsistent,23,Male,Computer Science,1,5.0,3.9,6.6,6.7,7.9,7.2,79.2,100.0,44.1,34.3,Medium
11,2025-01-01,Burnout,22,Male,Information Technology,1,4.9,9.6,9.0,10.0,5.2,5.0,55.2,97.2,40.0,49.7,High
11,2025-01-02,Burnout,22,Male,Information Technology,1,6.1,6.8,8.5,9.5,3.6,4.4,62.8,78.7,24.5,21.4,Medium
11,2025-01-03,Burnout,22,Male,Information Technology,1,3.9,8.2,9.0,8.5,3.9,5.5,41.8,90.5,34.3,48.8,High
11,2025-01-04,Burnout,22,Male,Information Technology,1,5.8,6.9,6.5,10.0,6.7,4.6,81.8,96.0,36.5,38.5,Medium
11,2025-01-05,Burnout,22,Male,Information Technology,1,4.2,8.5,8.6,9.9,5.4,4.5,51.8,71.4,36.4,43.2,High
11,2025-01-06,Burnout,22,Male,Information Technology,1,4.2,8.4,5.8,9.4,4.8,5.8,44.9,88.3,37.0,49.1,High
11,2025-01-07,Burnout,22,Male,Information Technology,1,4.4,7.3,7.2,8.2,3.9,4.6,43.1,84.3,30.2,39.4,High
11,2025-01-08,Burnout,22,Male,Information Technology,1,3.9,8.4,7.8,9.0,5.5,3.5,47.0,89.0,36.0,43.6,High
11,2025-01-09,Burnout,22,Male,Information Technology,1,4.3,5.7,6.5,8.7,4.7,3.8,51.9,84.6,26.1,29.6,High
11,2025-01-10,Burnout,22,Male,Information Technology,1,3.9,6.2,6.0,8.5,4.6,3.2,42.4,79.3,26.6,25.2,High
11,2025-01-11,Burnout,22,Male,Information Technology,1,5.1,7.2,6.6,8.1,5.0,3.2,50.7,81.9,31.5,44.5,Medium
11,2025-01-12,Burnout,22,Male,Information Technology,1,4.8,8.3,9.7,9.3,4.0,3.9,48.9,73.0,29.9,30.0,High
11,2025-01-13,Burnout,22,Male,Information Technology,1,5.4,7.2,6.9,8.4,6.7,3.7,75.2,100.0,39.1,57.7,Medium
11,2025-01-14,Burnout,22,Male,Information Technology,1,4.9,8.6,5.1,8.7,5.8,4.0,60.2,100.0,39.6,42.9,High
11,2025-01-15,Burnout,22,Male,Information Technology,1,5.7,7.9,8.0,8.6,3.3,3.1,55.3,70.1,25.8,46.1,Medium
11,2025-01-16,Burnout,22,Male,Information Technology,1,4.2,10.9,8.6,10.0,4.8,4.3,53.6,91.0,40.5,44.5,High
11,2025-01-17,Burnout,22,Male,Information Technology,1,4.7,6.4,6.4,8.2,4.4,3.5,57.0,64.6,27.2,31.5,High
11,2025-01-18,Burnout,22,Male,Information Technology,1,4.7,9.8,6.5,8.3,4.8,5.2,51.8,100.0,42.4,53.8,High
11,2025-01-19,Burnout,22,Male,Information Technology,1,3.4,9.0,7.4,8.7,4.2,3.1,43.5,80.4,32.6,45.1,High
11,2025-01-20,Burnout,22,Male,Information Technology,1,5.0,4.9,6.4,9.0,4.1,3.1,53.6,63.4,19.2,20.4,High
11,2025-01-21,Burnout,22,Male,Information Technology,1,2.3,4.8,6.4,9.5,2.3,3.5,40.0,42.8,11.6,6.6,High
11,2025-01-22,Burnout,22,Male,Information Technology,1,4.9,8.2,4.9,9.8,5.2,4.5,44.9,100.0,35.0,62.0,High
11,2025-01-23,Burnout,22,Male,Information Technology,1,4.2,8.4,7.0,8.6,4.4,4.3,50.9,82.3,34.5,35.0,High
11,2025-01-24,Burnout,22,Male,Information Technology,1,3.4,7.3,8.3,8.5,5.4,3.3,47.0,100.0,33.0,43.2,High
11,2025-01-25,Burnout,22,Male,Information Technology,1,4.3,9.0,7.1,10.0,4.3,4.7,44.3,88.7,33.6,39.8,High
11,2025-01-26,Burnout,22,Male,Information Technology,1,4.8,7.8,7.2,10.0,6.0,4.9,53.0,100.0,37.2,40.3,High
11,2025-01-27,Burnout,22,Male,Information Technology,1,5.4,10.2,6.4,8.8,3.4,3.6,50.7,91.1,33.7,53.9,Medium
11,2025-01-28,Burnout,22,Male,Information Technology,1,4.3,8.5,5.9,9.1,2.0,3.8,41.0,70.3,22.9,23.7,High
11,2025-01-29,Burnout,22,Male,Information Technology,1,5.0,10.3,6.1,10.0,5.9,3.8,53.8,100.0,42.1,60.7,High
11,2025-01-30,Burnout,22,Male,Information Technology,1,3.9,7.2,5.9,10.0,4.7,4.4,40.0,86.1,29.3,29.9,High
12,2025-01-01,Average,22,Female,Electronics,2,4.6,3.9,3.9,7.0,6.9,6.1,62.2,94.2,37.7,41.8,Medium
12,2025-01-02,Average,22,Female,Electronics,2,6.7,4.3,7.9,5.7,6.3,4.3,86.4,85.1,35.2,37.9,Low
12,2025-01-03,Average,22,Female,Electronics,2,5.4,6.4,8.3,5.6,6.1,5.8,73.2,95.4,43.9,45.5,Low
12,2025-01-04,Average,22,Female,Electronics,2,5.3,4.3,5.8,3.1,5.1,5.6,74.9,59.7,38.5,52.9,Low
12,2025-01-05,Average,22,Female,Electronics,2,7.0,2.5,7.6,4.5,5.9,7.3,83.3,65.5,36.6,29.8,Low
12,2025-01-06,Average,22,Female,Electronics,2,7.5,2.5,1.8,4.5,6.6,7.2,97.0,89.5,39.0,37.7,Low
12,2025-01-07,Average,22,Female,Electronics,2,4.6,3.6,6.3,5.4,5.5,6.0,59.6,77.5,34.0,20.5,Low
12,2025-01-08,Average,22,Female,Electronics,2,5.5,4.1,6.7,4.7,6.2,5.0,79.8,83.6,37.6,41.0,Low
12,2025-01-09,Average,22,Female,Electronics,2,5.9,4.2,7.1,3.0,7.2,5.7,95.0,79.0,46.7,54.9,Low
12,2025-01-10,Average,22,Female,Electronics,2,5.8,3.7,4.8,6.7,5.1,5.4,64.1,66.0,29.1,31.5,Medium
12,2025-01-11,Average,22,Female,Electronics,2,6.8,3.7,5.9,4.5,4.5,6.3,81.8,65.4,32.6,45.3,Low
12,2025-01-12,Average,22,Female,Electronics,2,7.2,2.7,8.6,5.2,7.6,5.3,100.0,95.5,38.8,52.0,Low
12,2025-01-13,Average,22,Female,Electronics,2,6.7,3.8,7.8,5.1,4.0,4.9,78.8,58.5,26.9,32.0,Low
12,2025-01-14,Average,22,Female,Electronics,2,7.7,2.0,6.2,3.2,6.8,5.9,100.0,90.6,38.6,45.3,Low
12,2025-01-15,Average,22,Female,Electronics,2,7.5,4.6,5.8,5.6,5.3,6.9,96.1,68.6,37.5,50.7,Low
12,2025-01-16,Average,22,Female,Electronics,2,6.9,2.7,6.9,5.5,4.1,4.8,76.9,42.7,23.4,26.0,Low
12,2025-01-17,Average,22,Female,Electronics,2,6.9,4.3,5.7,4.2,7.0,7.7,92.6,96.7,47.8,48.1,Low
12,2025-01-18,Average,22,Female,Electronics,2,6.1,3.9,7.1,3.1,7.3,6.1,91.4,92.1,46.8,49.5,Low
12,2025-01-19,Average,22,Female,Electronics,2,4.8,5.5,6.1,5.4,7.0,5.0,70.2,100.0,43.4,50.9,Low
12,2025-01-20,Average,22,Female,Electronics,2,4.4,3.9,5.1,5.4,6.5,5.3,64.7,75.2,37.3,34.3,Low
12,2025-01-21,Average,22,Female,Electronics,2,7.3,3.6,1.6,4.6,5.0,4.4,89.5,81.1,30.2,32.6,Low
12,2025-01-22,Average,22,Female,Electronics,2,6.8,3.4,6.7,4.5,5.3,4.8,83.6,71.6,32.0,29.4,Low
12,2025-01-23,Average,22,Female,Electronics,2,6.4,3.6,4.6,5.6,4.7,6.8,72.5,50.1,31.8,27.6,Low
12,2025-01-24,Average,22,Female,Electronics,2,6.0,5.0,6.8,6.0,6.5,4.9,76.7,100.0,38.9,43.4,Low
12,2025-01-25,Average,22,Female,Electronics,2,5.3,4.9,7.3,6.8,5.6,6.7,64.2,65.0,36.8,48.4,Medium
12,2025-01-26,Average,22,Female,Electronics,2,4.6,4.7,3.2,4.6,6.4,6.2,70.2,100.0,43.0,46.8,Low
12,2025-01-27,Average,22,Female,Electronics,2,5.5,3.3,4.8,5.8,6.9,6.5,72.4,100.0,38.8,43.7,Low
12,2025-01-28,Average,22,Female,Electronics,2,8.0,4.7,8.7,3.3,5.5,5.3,95.7,86.0,40.0,55.2,Low
12,2025-01-29,Average,22,Female,Electronics,2,7.9,4.7,6.4,4.0,5.2,7.2,96.3,70.8,41.2,51.7,Low
12,2025-01-30,Average,22,Female,Electronics,2,4.5,2.9,8.9,3.7,6.2,7.0,69.2,85.9,40.1,30.9,Low
13,2025-01-01,Distracted,23,Male,Electronics,1,6.0,5.4,6.7,7.1,2.8,6.8,56.5,57.4,26.8,31.2,Medium
13,2025-01-02,Distracted,23,Male,Electronics,1,4.1,3.1,10.6,6.6,4.1,6.4,44.0,49.0,25.0,20.9,Medium
13,2025-01-03,Distracted,23,Male,Electronics,1,7.2,3.9,9.5,6.0,2.1,7.2,80.0,31.9,22.4,27.6,Medium
13,2025-01-04,Distracted,23,Male,Electronics,1,5.6,2.7,11.3,5.8,2.1,6.9,50.7,48.5,18.9,19.7,Low
13,2025-01-05,Distracted,23,Male,Electronics,1,7.2,2.6,10.2,6.6,2.1,6.0,73.7,18.9,15.4,5.6,Medium
13,2025-01-06,Distracted,23,Male,Electronics,1,7.5,2.2,9.6,5.4,2.7,7.4,84.2,41.3,21.5,8.1,Low
13,2025-01-07,Distracted,23,Male,Electronics,1,4.8,1.4,13.4,5.1,1.8,7.1,42.4,27.8,15.8,10.6,Low
13,2025-01-08,Distracted,23,Male,Electronics,1,5.0,3.6,12.1,6.5,3.4,7.8,47.6,56.1,26.7,21.8,Medium
13,2025-01-09,Distracted,23,Male,Electronics,1,8.1,1.5,9.3,6.4,2.9,5.0,94.4,38.8,13.4,21.7,Medium
13,2025-01-10,Distracted,23,Male,Electronics,1,5.1,1.0,10.5,7.1,3.5,6.0,48.7,47.9,14.5,4.6,Medium
13,2025-01-11,Distracted,23,Male,Electronics,1,6.9,1.0,13.2,6.6,4.4,4.7,77.2,53.8,16.6,9.6,Medium
13,2025-01-12,Distracted,23,Male,Electronics,1,7.8,3.2,9.5,5.0,4.2,5.0,87.7,74.2,26.7,41.8,Low
13,2025-01-13,Distracted,23,Male,Electronics,1,6.7,2.4,9.0,5.7,3.4,6.1,71.8,46.9,21.6,18.9,Low
13,2025-01-14,Distracted,23,Male,Electronics,1,3.9,3.0,8.0,4.8,1.3,4.2,40.0,47.4,12.8,6.5,Low
13,2025-01-15,Distracted,23,Male,Electronics,1,5.5,2.7,10.8,6.1,2.9,4.8,66.1,25.8,17.1,24.9,Medium
13,2025-01-16,Distracted,23,Male,Electronics,1,5.0,2.2,8.1,6.5,2.3,8.2,49.2,44.1,19.1,16.6,Medium
13,2025-01-17,Distracted,23,Male,Electronics,1,7.1,1.9,8.4,6.1,3.9,6.1,74.2,47.6,21.4,13.2,Medium
13,2025-01-18,Distracted,23,Male,Electronics,1,5.9,4.5,7.2,6.5,4.5,8.3,71.1,73.0,34.9,30.6,Medium
13,2025-01-19,Distracted,23,Male,Electronics,1,6.2,2.4,10.9,3.5,3.7,6.1,83.7,42.1,27.2,27.6,Low
13,2025-01-20,Distracted,23,Male,Electronics,1,5.6,4.5,8.3,5.4,2.9,6.8,52.9,45.7,27.7,29.8,Low
13,2025-01-21,Distracted,23,Male,Electronics,1,5.4,2.4,10.9,6.4,1.2,7.1,54.1,28.8,13.5,9.8,Medium
13,2025-01-22,Distracted,23,Male,Electronics,1,7.1,3.0,12.7,6.5,2.9,8.3,75.3,31.1,24.0,25.5,Medium
13,2025-01-23,Distracted,23,Male,Electronics,1,4.7,2.8,10.3,5.4,3.1,7.6,46.3,44.3,25.3,23.3,Low
13,2025-01-24,Distracted,23,Male,Electronics,1,5.2,2.1,9.2,5.5,1.7,5.9,40.0,48.5,14.0,8.6,Low
13,2025-01-25,Distracted,23,Male,Electronics,1,7.1,2.1,10.0,4.8,4.7,7.9,89.8,59.3,31.3,29.9,Low
13,2025-01-26,Distracted,23,Male,Electronics,1,4.7,2.1,10.3,5.5,2.8,5.9,49.7,27.6,18.1,13.9,Low
13,2025-01-27,Distracted,23,Male,Electronics,1,5.3,1.2,12.0,3.9,4.2,7.4,52.8,44.0,27.2,20.1,Low
13,2025-01-28,Distracted,23,Male,Electronics,1,5.9,1.5,9.0,7.5,3.7,5.1,61.0,42.0,14.2,3.4,Medium
13,2025-01-29,Distracted,23,Male,Electronics,1,6.5,2.0,11.0,7.9,3.8,6.0,66.4,59.8,17.2,13.4,Medium
13,2025-01-30,Distracted,23,Male,Electronics,1,5.4,2.5,10.1,5.5,1.6,6.3,53.4,23.7,15.8,13.2,Low
14,2025-01-01,Inconsistent,20,Male,Information Technology,4,7.9,1.4,12.1,2.5,5.9,6.0,100.0,78.3,34.5,34.7,Low
14,2025-01-02,Inconsistent,20,Male,Information Technology,4,2.0,5.5,0.0,4.1,8.3,3.8,52.2,100.0,49.1,46.5,Low
14,2025-01-03,Inconsistent,20,Male,Information Technology,4,2.0,0.8,11.5,9.7,4.8,2.5,40.0,59.0,7.3,8.7,High
14,2025-01-04,Inconsistent,20,Male,Information Technology,4,3.9,3.9,6.5,6.7,7.9,6.8,71.8,100.0,43.4,33.3,Medium
14,2025-01-05,Inconsistent,20,Male,Information Technology,4,6.9,8.4,3.7,5.9,3.9,1.9,89.1,63.0,32.8,55.4,Low
