Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Social_Media_Hours,YouTube_Hours,Gaming_Hours,Phone_Checks_Per_Day,Stress_Level,Focus_Score,Mood_Score,Physical_Activity_Hours,Attendance_Percentage,Assignment_Completion,Productivity_Score,Quiz_Score,Exam_Score,GPA,Burnout_Risk
5,2025-01-24,Average,19,Female,Business,3,8.0,2.4,4.8,2.9,0.4,1.4,65,6.7,6.0,6.2,0.6,69.9,71.8,33.9,41.2,52.5,2.1,Medium
5,2025-01-25,Average,19,Female,Business,3,5.4,4.2,6.7,4.1,3.6,0.7,65,4.2,4.7,5.8,0.8,83.7,87.9,34.1,32.5,55.9,2.24,Low
5,2025-01-26,Average,19,Female,Business,3,8.6,2.4,6.3,5.0,2.0,1.3,66,4.6,5.8,7.4,0.2,62.3,93.3,38.3,38.9,48.8,1.95,Low
5,2025-01-27,Average,19,Female,Business,3,4.9,4.5,9.0,1.6,2.2,1.0,80,5.4,6.0,5.4,0.7,83.9,96.0,36.4,27.5,50.2,2.01,Low
5,2025-01-28,Average,19,Female,Business,3,7.0,5.5,6.5,2.7,2.0,0.5,69,5.6,6.9,5.5,0.6,76.2,80.7,46.7,52.5,77.8,3.11,Low
5,2025-01-29,Average,19,Female,Business,3,6.1,3.4,7.1,2.8,1.4,2.6,40,6.4,5.4,4.1,1.1,88.1,71.2,31.1,27.7,53.5,2.14,Medium
5,2025-01-30,Average,19,Female,Business,3,7.2,4.0,4.6,2.6,2.7,1.6,50,5.6,8.0,4.4,0.4,92.9,79.0,47.2,54.5,67.3,2.69,Low
6,2025-01-01,Burnout,19,Female,Mechanical,3,4.4,10.3,5.5,3.0,0.7,1.2,104,9.9,4.6,1.4,0.4,77.0,84.4,38.1,46.6,58.8,2.35,High
6,2025-01-02,Burnout,19,Female,Mechanical,3,5.7,5.3,7.3,2.5,1.9,1.2,57,8.5,4.3,4.0,0.4,64.1,69.1,27.7,35.9,46.0,1.84,Medium
6,2025-01-03,Burnout,19,Female,Mechanical,3,2.8,7.0,8.2,2.0,1.5,1.2,81,9.8,4.7,3.4,0.5,89.2,97.4,25.9,24.1,43.9,1.76,High
6,2025-01-04,Burnout,19,Female,Mechanical,3,,8.6,8.4,3.7,0.5,1.5,76,8.0,4.6,4.3,0.4,95.0,100.0,38.4,55.6,69.3,2.77,Medium
6,2025-01-05,Burnout,19,Female,Mechanical,3,4.2,10.7,7.2,3.5,2.7,1.2,89,9.8,4.4,3.4,0.5,64.0,84.4,38.3,49.7,71.0,2.84,High
6,2025-01-06,Burnout,19,Female,Mechanical,3,5.2,6.4,6.6,3.7,2.8,0.9,80,8.9,3.5,3.6,0.4,83.9,85.8,25.5,27.0,46.1,1.84,Medium
6,2025-01-07,Burnout,19,Female,Mechanical,3,5.2,8.6,7.5,2.5,0.0,1.5,93,8.5,4.1,4.7,0.4,71.1,90.6,35.8,46.0,51.9,2.08,Medium
6,2025-01-08,Burnout,19,Female,Mechanical,3,4.8,7.4,7.1,1.2,2.4,0.5,45,7.6,3.5,5.1,0.2,68.7,95.3,30.5,42.0,45.9,1.84,Medium
6,2025-01-09,Burnout,19,Female,Mechanical,3,4.3,7.2,7.2,3.5,3.1,1.7,86,8.6,3.7,3.6,0.1,77.6,70.4,27.6,34.3,48.6,1.95,High
6,2025-01-10,Burnout,19,Female,Mechanical,3,3.7,7.7,6.1,3.9,3.0,0.1,59,8.1,3.5,3.3,0.1,74.2,65.5,28.3,36.6,51.4,2.06,High
6,2025-01-11,Burnout,19,Female,Mechanical,3,3.8,8.3,6.5,2.7,3.7,1.7,57,7.7,5.8,4.8,0.6,63.5,88.2,40.3,48.2,57.2,2.29,Medium
6,2025-01-12,Burnout,19,Female,Mechanical,3,4.8,8.8,7.3,3.4,0.7,1.5,78,10.0,4.8,4.0,0.4,59.7,85.1,35.1,39.6,60.3,2.41,High
6,2025-01-13,Burnout,19,Female,Mechanical,3,5.1,6.5,7.0,2.8,2.2,0.8,54,8.9,5.8,3.6,0.6,58.9,97.5,35.1,34.1,54.4,2.18,Medium
6,2025-01-14,Burnout,19,Female,Mechanical,3,4.8,8.4,6.8,2.2,1.3,0.5,84,8.2,4.9,3.3,0.2,81.8,94.9,38.2,49.9,65.8,2.63,High
6,2025-01-15,Burnout,19,Female,Mechanical,3,4.6,9.1,7.5,1.8,2.9,1.4,64,8.2,5.0,4.7,0.8,72.9,90.7,40.2,42.9,57.8,2.31,High
6,2025-01-16,Burnout,19,Female,Mechanical,3,5.2,7.7,8.5,1.7,2.7,0.7,79,10.0,7.0,3.2,0.2,69.5,88.6,41.4,27.1,60.7,2.43,Medium
6,2025-01-17,Burnout,19,Female,Mechanical,3,4.5,7.0,6.5,4.4,0.7,1.4,73,8.7,4.7,4.8,0.5,78.4,85.7,31.3,25.7,49.1,1.97,High
6,2025-01-18,Burnout,19,Female,Mechanical,3,3.7,12.4,8.2,1.6,0.7,1.2,35,9.5,5.5,3.7,0.3,73.7,83.3,47.7,46.8,76.6,3.06,High
6,2025-01-19,Burnout,19,Female,Mechanical,3,4.7,12.5,7.4,2.7,2.9,1.2,91,9.4,5.6,6.1,0.1,63.7,84.7,50.4,48.5,74.1,2.96,High
6,2025-01-20,Burnout,19,Female,Mechanical,3,4.2,9.5,7.9,1.8,2.1,0.6,68,7.7,4.8,3.7,0.0,99.3,84.3,40.4,70.3,76.6,3.06,Medium
6,2025-01-21,Burnout,19,Female,Mechanical,3,2.9,5.2,8.9,3.4,1.1,1.3,61,6.4,5.0,4.3,0.3,84.2,69.9,28.7,28.4,50.8,2.03,Medium
6,2025-01-22,Burnout,19,Female,Mechanical,3,4.1,6.5,7.7,3.9,1.8,1.0,99,7.6,4.7,3.9,0.6,100.0,68.9,31.4,54.9,58.3,2.33,Medium
6,2025-01-23,Burnout,19,Female,Mechanical,3,4.9,8.6,6.9,4.2,3.1,0.7,79,7.7,4.8,3.2,0.2,74.4,92.4,39.3,51.6,64.0,2.56,Medium
6,2025-01-24,Burnout,19,Female,Mechanical,3,2.3,7.1,7.2,4.2,1.5,0.1,35,9.6,4.4,2.8,0.2,68.8,78.2,24.0,43.0,46.8,1.87,High
6,2025-01-25,Burnout,19,Female,Mechanical,3,5.2,6.3,6.8,3.0,2.6,1.3,81,8.3,5.1,4.5,0.5,89.6,87.0,33.0,46.9,62.3,2.49,Medium
6,2025-01-26,Burnout,19,Female,Mechanical,3,3.6,10.1,7.7,2.6,1.5,1.1,98,9.5,5.2,4.3,0.3,92.0,90.7,39.5,47.6,63.4,2.54,High
6,2025-01-27,Burnout,19,Female,Mechanical,3,6.3,7.7,6.2,2.3,0.9,0.6,90,8.6,3.6,4.0,0.6,84.0,70.9,32.8,37.7,61.4,2.46,Medium
6,2025-01-28,Burnout,19,Female,Mechanical,3,5.4,6.4,7.9,3.2,2.6,0.4,55,8.1,5.6,3.1,0.5,79.6,66.3,36.0,46.5,59.3,2.37,Medium
6,2025-01-29,Burnout,19,Female,Mechanical,3,3.8,8.9,7.3,2.5,1.0,0.0,73,9.3,3.4,4.1,0.2,72.4,86.8,29.3,41.7,55.8,2.23,High
6,2025-01-30,Burnout,19,Female,Mechanical,3,4.8,8.7,5.5,3.8,2.6,0.5,53,8.8,5.0,3.9,0.5,78.3,94.3,38.1,56.5,65.5,2.62,High
7,2025-01-01,Distracted,19,Female,Computer Science,4,6.4,3.6,14.0,6.5,3.2,4.0,132,6.1,3.0,5.6,1.0,83.8,47.7,23.4,26.8,34.1,1.37,Medium
7,2025-01-02,Distracted,19,Female,Computer Science,4,3.9,3.1,11.8,4.1,3.1,5.0,153,5.5,1.9,7.5,0.8,88.6,60.1,14.0,16.2,28.7,1.15,Low
7,2025-01-03,Distracted,19,Female,Computer Science,4,7.2,4.2,11.1,3.7,5.0,2.5,121,5.7,3.3,7.6,0.6,75.2,66.2,29.1,14.5,49.6,1.98,Low
7,2025-01-04,Distracted,19,Female,Computer Science,4,5.7,2.7,7.7,5.6,2.8,4.8,101,7.6,2.5,5.8,0.6,64.1,53.2,14.6,18.8,19.7,0.79,Medium
7,2025-01-05,Distracted,19,Female,Computer Science,4,6.6,1.7,11.8,4.1,3.3,3.8,115,6.0,3.5,5.5,0.3,62.6,56.9,20.2,11.8,22.4,0.9,Low
7,2025-01-06,Distracted,19,Female,Computer Science,4,5.7,2.2,9.5,4.9,3.5,3.9,87,5.4,1.8,5.0,0.3,59.2,54.7,14.6,17.8,23.3,0.93,Low
7,2025-01-07,Distracted,19,Female,Computer Science,4,6.6,1.9,9.2,3.6,3.0,2.2,128,6.6,1.2,5.6,1.3,68.6,62.8,10.7,11.0,16.7,0.67,Medium
7,2025-01-08,Distracted,19,Female,Computer Science,4,4.2,2.4,8.3,6.4,2.5,2.9,129,5.4,4.7,5.7,0.6,87.0,72.2,23.9,14.5,42.8,1.71,Low
7,2025-01-09,Distracted,19,Female,Computer Science,4,5.7,3.3,9.9,2.9,2.9,4.7,159,7.2,2.9,7.0,0.2,60.6,40.0,18.7,18.3,28.9,1.16,Medium
7,2025-01-10,Distracted,19,Female,Computer Science,4,5.7,4.4,13.3,8.3,2.8,3.3,99,4.5,4.5,4.8,0.3,67.6,43.5,33.6,29.5,48.4,1.93,Low
7,2025-01-11,Distracted,19,Female,Computer Science,4,5.5,3.3,7.8,5.3,4.2,2.5,92,5.3,2.8,7.2,0.6,67.3,52.0,21.4,31.0,39.7,1.59,Low
7,2025-01-12,Distracted,19,Female,Computer Science,4,5.7,1.7,8.2,5.8,4.2,2.4,103,6.5,1.0,,0.2,64.6,46.4,7.5,11.6,18.7,0.75,Medium
7,2025-01-13,Distracted,19,Female,Computer Science,4,3.8,0.4,8.8,5.7,0.3,2.5,139,5.5,4.4,5.6,0.0,69.6,62.1,15.3,21.9,25.5,1.02,Low
7,2025-01-14,Distracted,19,Female,Computer Science,4,9.9,0.4,13.4,4.6,3.3,3.0,91,5.6,2.4,6.3,0.4,46.8,71.3,19.7,25.5,22.0,0.88,Low
7,2025-01-15,Distracted,19,Female,Computer Science,4,5.5,2.9,8.5,6.1,3.7,4.8,115,5.8,3.7,6.1,0.7,80.6,49.2,22.5,27.5,38.2,1.53,Low
7,2025-01-16,Distracted,19,Female,Computer Science,4,6.3,2.4,10.4,7.4,4.0,3.9,114,5.5,2.1,7.0,0.3,75.5,82.1,17.0,13.1,23.1,0.93,Low
7,2025-01-17,Distracted,19,Female,Computer Science,4,7.0,2.0,11.3,4.7,3.3,1.9,131,6.1,1.0,5.8,0.7,45.4,78.1,11.9,11.0,26.6,1.06,Medium
7,2025-01-18,Distracted,19,Female,Computer Science,4,7.7,3.4,9.5,6.7,1.9,2.2,105,5.4,2.5,4.9,0.6,79.7,56.1,24.9,25.4,33.2,1.33,Low
7,2025-01-19,Distracted,19,Female,Computer Science,4,4.1,2.4,7.3,8.0,3.9,3.1,138,7.3,2.2,6.5,0.9,67.4,64.0,9.6,2.2,22.1,0.88,Medium
7,2025-01-20,Distracted,19,Female,Computer Science,4,5.0,2.4,10.2,3.3,5.4,4.5,88,6.6,3.1,5.8,0.6,53.6,61.2,16.3,17.5,26.8,1.07,Medium
7,2025-01-21,Distracted,19,Female,Computer Science,4,4.1,1.6,9.2,7.8,3.6,1.7,87,6.5,1.5,7.1,0.9,59.3,58.6,5.9,0.7,7.6,0.3,Medium
7,2025-01-22,Distracted,19,Female,Computer Science,4,7.0,1.0,4.3,4.3,3.6,4.2,131,5.5,2.6,7.2,0.6,42.6,54.2,16.3,13.4,18.7,0.75,Low
7,2025-01-23,Distracted,19,Female,Computer Science,4,3.5,1.8,10.9,3.5,3.1,3.4,105,5.7,3.2,5.0,0.5,62.5,69.2,13.9,23.6,25.6,1.02,Low
7,2025-01-24,Distracted,19,Female,Computer Science,4,4.0,3.7,9.3,5.6,4.2,1.6,125,5.3,2.7,5.2,0.3,85.8,47.1,19.1,19.5,32.3,1.29,Low
7,2025-01-25,Distracted,19,Female,Computer Science,4,6.3,2.2,9.8,4.2,1.5,3.3,125,7.8,3.0,,1.0,73.3,41.0,15.7,18.7,35.1,1.4,Medium
7,2025-01-26,Distracted,19,Female,Computer Science,4,7.8,3.3,11.1,5.4,2.8,4.2,150,6.1,1.0,4.9,0.5,62.8,64.6,17.3,15.5,20.5,0.82,Medium
7,2025-01-27,Distracted,19,Female,Computer Science,4,4.2,3.3,9.8,5.6,2.1,4.3,161,7.0,3.6,5.9,0.8,72.0,49.4,18.4,20.5,37.6,1.5,Medium
7,2025-01-28,Distracted,19,Female,Computer Science,4,6.4,1.2,11.1,5.7,1.1,1.8,101,5.7,2.7,4.8,0.4,69.7,63.8,15.7,35.3,31.6,1.26,Low
7,2025-01-29,Distracted,19,Female,Computer Science,4,5.5,1.9,11.0,4.5,2.9,3.7,76,4.1,4.3,6.1,0.5,60.1,58.7,25.8,31.8,45.0,1.8,Low
7,2025-01-30,Distracted,19,Female,Computer Science,4,6.4,3.5,8.0,5.7,2.7,3.8,102,3.9,2.9,5.4,0.3,70.2,67.1,27.1,23.4,43.6,1.74,Low
8,2025-01-01,Average,25,Male,Business,1,7.3,3.6,1.6,2.6,1.0,0.2,63,3.8,6.1,7.3,1.0,82.5,71.9,42.5,32.1,59.0,2.36,Low
8,2025-01-02,Average,25,Male,Business,1,4.7,3.6,6.2,2.9,1.6,0.7,62,5.6,4.7,6.8,0.2,72.0,70.5,27.8,38.2,48.7,1.95,Low
8,2025-01-03,Average,25,Male,Business,1,7.5,4.5,4.3,2.7,1.2,2.6,104,3.8,6.9,6.9,1.1,94.6,73.9,48.5,36.4,69.6,2.78,Low
8,2025-01-04,Average,25,Male,Business,1,4.6,4.7,3.2,2.6,2.4,1.6,82,5.4,6.2,7.3,0.5,72.4,71.2,37.4,45.9,60.4,2.42,Low
8,2025-01-05,Average,25,Male,Business,1,7.7,2.8,8.5,4.5,2.7,2.9,90,3.3,5.5,5.3,1.1,85.8,67.5,39.0,45.7,62.0,2.48,Low
8,2025-01-06,Average,25,Male,Business,1,5.5,3.2,7.9,3.8,2.0,1.2,51,3.0,4.9,7.9,1.2,69.8,79.9,34.3,44.2,52.5,2.1,Low
8,2025-01-07,Average,25,Male,Business,1,6.5,6.9,3.5,4.1,1.8,2.1,79,5.4,5.3,6.2,0.9,65.1,84.0,43.8,52.2,70.4,2.82,Low
8,2025-01-08,Average,25,Male,Business,1,6.6,3.1,4.9,4.2,3.4,1.3,64,5.0,5.1,7.2,0.4,85.3,97.4,32.9,41.8,52.4,2.09,Low
8,2025-01-09,Average,25,Male,Business,1,6.3,3.1,7.3,3.7,1.1,2.6,37,6.2,6.1,6.1,0.8,84.4,69.4,34.1,26.4,55.5,2.22,Medium
8,2025-01-10,Average,25,Male,Business,1,8.0,3.7,5.7,2.4,1.7,2.6,55,2.5,7.3,6.3,1.5,70.3,67.2,51.1,54.1,64.2,2.57,Low
8,2025-01-11,Average,25,Male,Business,1,6.8,3.1,6.3,2.0,3.1,2.3,101,5.5,6.4,7.8,1.0,80.0,66.2,37.2,31.2,48.8,1.95,Low
8,2025-01-12,Average,25,Male,Business,1,6.9,3.9,4.5,4.1,4.3,1.7,61,4.1,4.5,6.3,0.8,88.8,82.8,35.3,42.6,51.4,2.06,Low
8,2025-01-13,Average,25,Male,Business,1,7.4,2.5,8.4,3.6,3.4,0.4,54,3.6,5.9,6.5,0.7,94.4,85.1,38.3,37.5,64.6,2.58,Low
8,2025-01-14,Average,25,Male,Business,1,8.1,3.7,8.4,3.7,1.9,1.1,38,4.7,6.4,6.1,0.8,75.2,76.3,43.8,36.9,63.9,2.56,Low
8,2025-01-15,Average,25,Male,Business,1,5.3,2.3,3.3,1.6,1.3,3.1,91,4.5,6.2,6.4,0.3,81.0,77.2,33.4,27.7,58.8,2.35,Low
8,2025-01-16,Average,25,Male,Business,1,5.5,3.7,4.6,3.5,1.3,3.2,71,6.2,6.2,7.0,0.5,88.8,72.4,34.6,41.6,57.9,2.32,Medium
8,2025-01-17,Average,25,Male,Business,1,4.9,3.2,5.9,2.9,4.0,0.4,72,5.5,7.5,8.3,1.0,76.8,82.9,38.4,41.4,54.1,2.17,Low
8,2025-01-18,Average,25,Male,Business,1,4.0,4.7,6.2,2.8,4.0,1.0,73,4.6,8.0,5.2,1.1,75.6,76.5,44.8,36.5,58.2,2.33,Low
8,2025-01-19,Average,25,Male,Business,1,5.9,3.9,6.6,3.4,0.2,2.4,77,5.3,7.4,6.4,1.3,88.8,82.7,42.6,61.9,62.5,2.5,Low
8,2025-01-20,Average,25,Male,Business,1,7.4,4.6,4.1,1.7,2.3,1.6,57,4.4,6.1,7.6,0.8,85.6,66.6,44.3,41.7,64.2,2.57,Low
8,2025-01-21,Average,25,Male,Business,1,6.0,2.7,5.8,2.4,0.0,3.1,72,6.1,5.6,6.0,1.6,70.6,95.0,30.6,35.9,49.2,1.97,Medium
8,2025-01-22,Average,25,Male,Business,1,5.2,3.6,6.2,2.5,1.8,1.4,38,4.9,6.1,4.9,1.2,74.3,65.2,35.5,51.9,58.3,2.33,Low
8,2025-01-23,Average,25,Male,Business,1,6.2,1.4,5.5,2.9,1.0,1.1,77,6.5,6.7,5.1,0.7,67.2,74.7,30.2,30.1,37.2,1.49,Medium
8,2025-01-24,Average,25,Male,Business,1,8.4,4.8,5.9,2.8,1.6,2.4,69,4.4,6.0,6.1,0.9,76.0,64.3,46.8,44.5,69.7,2.79,Low
8,2025-01-25,Average,25,Male,Business,1,7.7,3.1,8.6,1.3,2.4,1.9,55,4.2,6.4,7.3,0.0,62.3,83.0,42.1,40.7,64.7,2.59,Low
8,2025-01-26,Average,25,Male,Business,1,5.3,3.8,9.1,1.2,0.9,2.7,57,6.9,5.9,4.8,1.1,96.8,93.9,31.9,35.0,51.8,2.07,Medium
8,2025-01-27,Average,25,Male,Business,1,6.8,5.5,7.3,1.9,3.4,1.8,75,5.7,7.5,4.9,0.2,79.7,72.7,48.5,42.8,82.2,3.29,Low
8,2025-01-28,Average,25,Male,Business,1,6.5,4.6,6.2,2.9,0.7,1.7,86,4.2,3.8,7.2,0.9,87.7,78.5,33.6,47.3,57.3,2.29,Low
8,2025-01-29,Average,25,Male,Business,1,6.2,5.3,6.5,3.2,0.7,1.7,98,4.2,5.4,5.2,1.3,71.5,99.2,41.5,39.8,56.1,2.24,Low
8,2025-01-30,Average,25,Male,Business,1,5.2,3.3,4.6,4.2,1.6,2.4,85,5.6,8.3,4.5,0.4,90.1,89.5,42.3,42.3,63.0,2.52,Low
9,2025-01-01,High Performer,23,Female,Electronics,1,6.8,4.8,6.0,2.0,1.9,0.6,43,3.2,9.1,6.7,1.3,89.9,95.1,57.9,64.5,84.2,3.37,Low
9,2025-01-02,High Performer,23,Female,Electronics,1,8.1,4.5,3.7,3.0,1.9,0.3,52,4.4,6.0,8.0,0.8,100.0,91.2,45.1,38.4,62.1,2.48,Low
9,2025-01-03,High Performer,23,Female,Electronics,1,8.0,4.9,3.8,2.6,1.7,1.1,35,3.7,8.4,7.9,1.1,94.3,93.0,56.7,50.5,81.5,3.26,Low
9,2025-01-04,High Performer,23,Female,Electronics,1,6.6,5.8,4.2,2.6,1.3,1.2,24,4.6,8.4,7.2,1.2,92.7,96.5,55.2,74.7,81.5,3.26,Low
9,2025-01-05,High Performer,23,Female,Electronics,1,7.2,4.8,4.4,2.2,2.1,0.4,33,4.7,8.6,7.9,1.6,93.7,99.1,53.6,56.4,81.3,3.25,Low
9,2025-01-06,High Performer,23,Female,Electronics,1,7.6,5.6,3.8,3.0,1.5,0.4,47,3.6,8.2,9.2,2.4,95.0,91.6,57.3,62.0,90.3,3.61,Low
9,2025-01-07,High Performer,23,Female,Electronics,1,7.9,6.3,5.2,2.8,1.9,0.8,35,3.4,8.3,8.9,1.9,90.9,99.3,61.3,58.1,84.6,3.38,Low
9,2025-01-08,High Performer,23,Female,Electronics,1,7.7,5.0,5.4,2.3,1.5,0.3,68,2.7,8.3,5.9,2.8,97.1,94.4,58.2,57.9,83.9,3.36,Low
9,2025-01-09,High Performer,23,Female,Electronics,1,8.3,7.2,2.4,0.6,1.2,1.3,24,4.5,9.1,6.8,0.8,80.4,98.4,65.5,70.9,92.2,3.69,Low
9,2025-01-10,High Performer,23,Female,Electronics,1,7.4,5.0,3.8,1.7,0.8,0.6,46,4.5,8.3,8.2,0.1,87.0,94.3,54.2,47.2,84.3,3.37,Low
9,2025-01-11,High Performer,23,Female,Electronics,1,7.0,5.8,5.3,1.6,1.2,0.0,36,4.1,10.0,8.3,1.2,91.9,96.3,63.3,67.2,93.4,3.74,Low
9,2025-01-12,High Performer,23,Female,Electronics,1,7.5,4.5,5.3,2.5,1.2,1.5,32,3.5,7.2,7.2,0.3,83.1,96.9,50.5,42.9,62.3,2.49,Low
9,2025-01-13,High Performer,23,Female,Electronics,1,7.4,5.2,3.0,1.1,1.7,0.7,47,4.3,7.1,8.2,1.0,98.5,97.3,50.1,52.3,74.6,2.99,Low
9,2025-01-14,High Performer,23,Female,Electronics,1,7.2,5.3,4.2,1.2,1.0,0.3,25,2.4,6.8,8.2,1.2,87.5,97.1,52.8,63.8,81.9,3.27,Low
9,2025-01-15,High Performer,23,Female,Electronics,1,6.7,5.9,3.1,2.1,0.9,0.1,44,3.6,7.9,7.6,1.3,86.1,93.4,55.4,51.9,81.8,3.27,Low
9,2025-01-16,High Performer,23,Female,Electronics,1,8.4,4.3,4.5,2.9,1.7,0.9,48,3.5,9.0,6.6,1.8,87.1,93.4,59.0,51.3,76.8,3.07,Low
9,2025-01-17,High Performer,23,Female,Electronics,1,7.0,4.8,5.0,0.9,2.3,1.4,57,5.1,7.5,7.9,1.4,84.8,92.9,48.4,42.1,64.3,2.57,Low
9,2025-01-18,High Performer,23,Female,Electronics,1,7.4,4.1,4.6,1.4,1.4,0.8,61,3.2,8.0,7.8,1.4,90.1,92.1,52.6,61.4,76.3,3.05,Low
9,2025-01-19,High Performer,23,Female,Electronics,1,6.4,5.7,2.9,0.8,1.1,1.6,26,5.0,8.2,6.5,1.3,91.0,96.2,52.8,50.5,72.9,2.92,Low
9,2025-01-20,High Performer,23,Female,Electronics,1,7.9,3.3,3.8,2.1,1.9,1.3,52,4.6,7.2,6.1,1.9,90.0,99.0,45.4,50.3,67.6,2.7,Low
9,2025-01-21,High Performer,23,Female,Electronics,1,7.1,5.4,5.7,1.2,2.3,0.8,55,5.3,6.6,8.6,1.3,88.3,89.3,45.9,33.4,64.8,2.59,Low
9,2025-01-22,High Performer,23,Female,Electronics,1,7.4,5.4,4.5,2.8,1.5,1.9,49,4.2,7.7,6.4,1.7,90.7,93.7,53.3,51.8,72.1,2.88,Low
9,2025-01-23,High Performer,23,Female,Electronics,1,8.0,7.0,4.9,2.6,1.5,1.2,39,5.2,6.7,7.7,1.8,88.1,96.5,53.3,44.2,67.8,2.71,Low
9,2025-01-24,High Performer,23,Female,Electronics,1,8.2,6.0,4.4,1.8,0.9,1.3,42,3.2,10.0,8.6,1.2,89.1,92.6,68.2,71.5,100.0,4.0,Low
9,2025-01-25,High Performer,23,Female,Electronics,1,6.9,7.4,4.0,2.6,1.2,1.2,48,4.3,6.1,10.0,0.6,98.5,93.4,51.8,60.5,82.4,3.3,Low
9,2025-01-26,High Performer,23,Female,Electronics,1,7.7,6.0,5.4,2.5,1.0,1.7,39,5.6,10.0,6.9,1.5,93.2,86.7,62.0,61.5,96.7,3.87,Low
9,2025-01-27,High Performer,23,Female,Electronics,1,6.1,5.0,2.0,2.6,0.5,1.0,45,1.9,7.7,9.6,1.2,93.8,91.5,54.3,47.5,83.5,3.34,Low
9,2025-01-28,High Performer,23,Female,Electronics,1,8.0,2.8,3.4,1.6,1.8,1.0,51,2.6,7.0,8.2,1.0,91.6,92.7,47.2,45.5,65.9,2.64,Low
9,2025-01-29,High Performer,23,Female,Electronics,1,9.2,4.1,2.1,2.6,1.2,0.8,33,3.2,7.7,9.6,0.5,96.0,98.4,55.2,39.1,65.2,2.61,Low
9,2025-01-30,High Performer,23,Female,Electronics,1,8.3,6.0,3.8,2.0,1.2,1.1,73,4.8,6.4,8.3,1.6,96.7,93.3,50.6,56.8,76.7,3.07,Low
10,2025-01-01,Average,19,Female,Business,4,5.8,4.2,6.7,3.2,1.0,1.7,55,6.5,6.4,7.0,0.9,78.1,85.5,36.9,31.3,56.1,2.24,Medium
10,2025-01-02,Average,19,Female,Business,4,5.9,4.2,6.4,1.8,3.1,2.0,39,4.3,4.5,5.9,0.7,76.4,79.1,33.6,33.2,51.0,2.04,Low
10,2025-01-03,Average,19,Female,Business,4,7.1,3.3,8.5,1.1,3.3,1.3,68,5.9,6.1,7.1,1.4,76.9,67.0,36.8,47.7,54.0,2.16,Low
10,2025-01-04,Average,19,Female,Business,4,5.5,4.6,5.1,2.9,2.1,0.3,90,4.2,7.4,6.9,0.7,79.5,80.4,45.7,47.7,65.6,2.62,Low
10,2025-01-05,Average,19,Female,Business,4,7.6,3.2,8.3,1.5,3.6,1.2,84,4.8,4.1,5.5,0.7,71.7,71.9,31.9,36.7,48.9,1.96,Low
10,2025-01-06,Average,19,Female,Business,4,5.4,3.1,8.7,2.3,3.7,1.3,75,5.0,7.1,7.3,0.8,79.1,74.1,38.4,42.0,60.0,2.4,Low
10,2025-01-07,Average,19,Female,Business,4,7.1,5.6,6.6,3.3,0.5,0.0,71,5.4,5.9,5.5,1.3,81.9,77.4,44.0,51.7,62.5,2.5,Low
10,2025-01-08,Average,19,Female,Business,4,6.3,4.5,5.3,2.4,2.1,1.5,66,5.5,5.7,4.2,0.7,76.5,85.9,38.1,37.7,61.9,2.48,Low
10,2025-01-09,Average,19,Female,Business,4,5.0,3.8,5.3,2.0,1.8,1.9,57,5.0,6.3,7.8,0.6,77.3,80.8,36.7,32.5,51.9,2.08,Low
10,2025-01-10,Average,19,Female,Business,4,6.9,6.3,4.9,2.6,1.9,1.8,46,5.3,7.3,3.6,1.2,60.9,73.0,51.4,43.7,56.0,2.24,Low
10,2025-01-11,Average,19,Female,Business,4,6.7,2.9,4.5,2.0,2.1,1.0,81,5.5,3.1,5.1,0.6,71.0,75.4,23.8,20.7,29.0,1.16,Low
10,2025-01-12,Average,19,Female,Business,4,7.1,5.9,5.3,3.3,0.2,0.0,76,5.8,6.0,7.2,1.5,69.0,83.2,44.0,45.6,65.0,2.6,Low
10,2025-01-13,Average,19,Female,Business,4,4.9,5.4,5.1,3.5,0.4,0.6,61,6.4,5.7,7.5,1.2,79.4,59.6,35.7,41.7,59.3,2.37,Medium
10,2025-01-14,Average,19,Female,Business,4,5.0,4.2,9.3,3.5,1.9,2.4,91,5.2,6.2,4.9,0.5,81.9,88.4,36.8,32.0,55.9,2.23,Low
10,2025-01-15,Average,19,Female,Business,4,7.5,3.7,7.1,2.7,1.9,1.9,49,5.3,4.0,4.9,0.6,87.4,76.7,31.6,15.9,45.8,1.83,Low
10,2025-01-16,Average,19,Female,Business,4,6.4,3.4,4.6,2.9,2.4,3.2,72,3.5,7.2,7.0,0.6,73.8,80.0,44.7,54.0,70.3,2.81,Low
10,2025-01-17,Average,19,Female,Business,4,7.0,3.6,3.8,2.8,3.2,0.3,55,3.9,6.1,5.0,0.3,73.7,73.8,41.3,33.5,62.8,2.51,Low
10,2025-01-18,Average,19,Female,Business,4,4.9,3.4,7.1,2.8,1.5,1.5,86,3.3,6.5,6.4,0.3,76.7,88.1,39.4,38.6,59.0,2.36,Low
10,2025-01-19,Average,19,Female,Business,4,6.5,3.9,7.8,1.9,1.2,2.3,81,4.4,6.9,7.7,0.3,76.8,84.8,43.4,48.0,63.2,2.53,Low
10,2025-01-20,Average,19,Female,Business,4,,2.3,6.8,0.9,1.7,2.3,46,5.2,7.9,7.0,0.8,74.8,78.3,40.1,30.4,49.9,1.99,Low
